Date,Time,Weather,Road_Condition,Time_of_Day,Traffic,Accident_Type,Vehicle_Type,Accident_Reason,Latitude,Longitude,Severity
06-08-2025,03:47:05,Snow,Moderate,Night,Low,Rear-end,Motorcycle,Mechanical Failure,40.56559359,-74.13155029,Medium
13-02-2025,23:38:35,Rain,Good,Evening,Medium,Other,Car,Weather,40.60361249,-73.75601441,Medium
15-07-2025,17:56:26,Clear,Moderate,Afternoon,High,Rear-end,Motorcycle,Distracted Driving,40.55129765,-73.85304315,Low
01-06-2025,14:45:07,Clear,Good,Afternoon,High,Head-on,Car,Alcohol,40.88648771,-73.96926137,Medium
16-07-2025,01:11:01,Clear,Moderate,Night,High,Other,Truck,Speeding,40.87492245,-73.91028799,Medium
16-05-2025,15:44:17,Clear,Good,Afternoon,High,Rear-end,Truck,Distracted Driving,40.82232455,-74.03454642,Low
01-07-2025,20:11:12,Clear,Poor,Evening,Medium,Other,Motorcycle,Weather,40.56529713,-73.84567545,Medium
30-08-2025,22:25:19,Clear,Good,Evening,Jam,Rear-end,Car,Alcohol,40.73183622,-73.7752564,Medium
04-04-2025,21:21:14,Rain,Construction,Evening,High,Side,Car,Speeding,40.74546757,-73.72442521,High
10-06-2025,13:30:21,Clear,Moderate,Afternoon,Medium,Rear-end,Car,Running Red Light,40.76500494,-73.91630308,Low
14-05-2025,10:41:17,Rain,Poor,Morning,High,Rollover,Car,Alcohol,40.86591313,-74.14968929,High
23-05-2025,04:38:20,Snow,Good,Night,Medium,Rear-end,Truck,Weather,40.68682154,-74.06303044,Medium
12-02-2025,22:39:48,Clear,Good,Evening,High,Rollover,Car,Distracted Driving,40.76735016,-74.09677101,High
05-02-2025,17:16:16,Rain,Poor,Afternoon,High,Head-on,Truck,Alcohol,40.59961969,-74.00826533,High
24-07-2025,01:23:28,Clear,Good,Night,High,Rollover,Motorcycle,Speeding,40.79705751,-73.77076606,High
04-07-2025,20:02:04,Clear,Good,Evening,Medium,Rear-end,Truck,Distracted Driving,40.83161867,-73.87063021,Low
22-03-2025,11:35:57,Snow,Moderate,Morning,High,Rear-end,Motorcycle,Weather,40.87867469,-73.92295705,Medium
07-06-2025,07:46:21,Rain,Poor,Morning,High,Side,Truck,Weather,40.66379779,-74.13672281,Medium
14-04-2025,09:54:05,Snow,Good,Morning,Medium,Other,Car,Alcohol,40.87374347,-74.01403492,Low
23-06-2025,03:56:46,Rain,Good,Night,Low,Head-on,Car,Distracted Driving,40.67041369,-74.1309969,High
24-05-2025,16:36:38,Clear,Moderate,Afternoon,High,Other,Motorcycle,Other,40.88177073,-74.03929212,Low
11-07-2025,21:33:38,Clear,Good,Evening,Low,Head-on,Motorcycle,Alcohol,40.72800696,-73.82585226,Medium
30-01-2025,04:21:19,Clear,Good,Night,Medium,Rear-end,Car,Weather,40.76573875,-73.9645075,Low
22-06-2025,22:04:44,Rain,Good,Evening,Jam,Other,Car,Distracted Driving,40.72235414,-73.95561321,Medium
09-05-2025,10:58:36,Rain,Good,Morning,Medium,Side,Truck,Weather,40.58725927,-73.8270047,Low
08-03-2025,11:17:46,Rain,Construction,Morning,Medium,Head-on,Car,Speeding,40.75474403,-73.91749145,High
01-05-2025,06:40:34,Clear,Good,Night,Medium,Side,Motorcycle,Speeding,40.81696664,-73.96061064,Low
18-04-2025,02:25:17,Snow,Moderate,Night,High,Other,Motorcycle,Distracted Driving,40.79988245,-73.99894506,Medium
15-07-2025,09:16:51,Rain,Good,Morning,High,Rollover,Motorcycle,Distracted Driving,40.59015136,-73.78518001,High
04-04-2025,07:07:13,Rain,Good,Morning,High,Side,Pedestrian,Distracted Driving,40.86626444,-73.912088,Medium
15-02-2025,19:06:18,Clear,Good,Evening,High,Side,Truck,Distracted Driving,40.73897059,-73.71987585,Medium
08-08-2025,22:57:35,Clear,Good,Evening,Medium,Rear-end,Truck,Mechanical Failure,40.8099748,-73.80153405,Low
09-02-2025,18:46:12,Snow,Good,Afternoon,Medium,Rollover,Truck,Distracted Driving,40.66932014,-74.02395669,Medium
12-02-2025,10:25:44,Rain,Moderate,Morning,Medium,Rear-end,Truck,Speeding,40.59184908,-74.02104892,Low
14-07-2025,00:11:33,Rain,Moderate,Night,High,Rear-end,Motorcycle,Speeding,40.71280079,-74.12558464,Medium
14-02-2025,20:35:54,Clear,Moderate,Evening,High,Rollover,Car,Weather,40.79291947,-73.79240213,High
17-08-2025,00:01:53,Clear,Construction,Night,High,Side,Bus,Speeding,40.80725701,-73.70267517,Medium
17-07-2025,00:04:53,Rain,Poor,Night,Low,Rollover,Car,Distracted Driving,40.67198082,-73.971574,High
28-06-2025,09:41:46,Rain,Moderate,Morning,High,Rollover,Car,Distracted Driving,40.9069869,-73.92953437,High
15-01-2025,04:41:16,Rain,Moderate,Night,High,Other,Car,Weather,40.65582141,-73.81098397,Medium
19-04-2025,20:40:34,Clear,Good,Evening,Medium,Rollover,Car,Alcohol,40.55311112,-73.98645793,Medium
15-05-2025,07:57:23,Clear,Good,Morning,High,Head-on,Car,Speeding,40.88620131,-74.04821242,Medium
28-05-2025,21:04:55,Clear,Poor,Evening,Low,Other,Bicycle,Distracted Driving,40.86484172,-73.74369354,Medium
21-02-2025,04:26:15,Rain,Moderate,Night,High,Rear-end,Car,Alcohol,40.61411822,-74.11732396,Medium
22-04-2025,06:45:42,Rain,Good,Night,Low,Rollover,Car,Speeding,40.72988375,-73.80337675,High
01-04-2025,14:18:14,Clear,Good,Afternoon,Low,Head-on,Truck,Speeding,40.75964203,-73.81116955,Medium
12-05-2025,16:29:47,Rain,Good,Afternoon,High,Other,Bus,Distracted Driving,40.57992428,-73.77486668,Medium
21-01-2025,21:31:08,Rain,Moderate,Evening,Medium,Other,Motorcycle,Weather,40.86208647,-73.73139932,Medium
16-07-2025,17:52:48,Fog,Moderate,Afternoon,Low,Head-on,Car,Distracted Driving,40.58275397,-73.75203944,Medium
17-01-2025,18:12:27,Rain,Moderate,Afternoon,Low,Rollover,Truck,Mechanical Failure,40.66289769,-73.94249818,Medium
09-03-2025,04:54:26,Clear,Good,Night,High,Rollover,Car,Speeding,40.72746972,-74.10610741,High
11-08-2025,11:18:27,Clear,Poor,Morning,Jam,Side,Car,Alcohol,40.79986529,-74.05785018,Medium
28-04-2025,05:21:09,Clear,Good,Night,Low,Other,Truck,Weather,40.56530461,-74.02967709,Low
10-06-2025,00:12:27,Rain,Good,Night,Medium,Other,Motorcycle,Speeding,40.63329685,-73.97666105,Medium
07-04-2025,17:39:16,Rain,Construction,Afternoon,High,Head-on,Car,Speeding,40.69762275,-73.93213446,High
03-06-2025,21:59:32,Clear,Moderate,Evening,Medium,Rear-end,Motorcycle,Other,40.8352467,-73.86221335,Low
20-01-2025,18:10:17,Rain,Good,Afternoon,Medium,Side,Car,Speeding,40.58371893,-74.14245979,Low
07-08-2025,07:22:00,Rain,Moderate,Morning,Low,Rollover,Car,Distracted Driving,40.7834644,-74.02308149,Medium
02-06-2025,19:11:44,Rain,Moderate,Evening,Medium,Rear-end,Truck,Mechanical Failure,40.86301847,-73.91848524,Medium
19-03-2025,11:47:13,Clear,Construction,Morning,High,Other,Car,Speeding,40.69328325,-73.97771114,Medium
02-06-2025,02:31:15,Clear,Moderate,Night,High,Other,Motorcycle,Mechanical Failure,40.77676816,-73.929816,Medium
19-06-2025,10:30:13,Clear,Good,Morning,Medium,Other,Motorcycle,Speeding,40.77872457,-74.0259871,Low
20-08-2025,16:13:12,Clear,Poor,Afternoon,High,Side,Bicycle,Other,40.8662309,-73.93198135,Medium
17-04-2025,18:07:24,Clear,Moderate,Afternoon,High,Rear-end,Truck,Running Red Light,40.88644205,-73.94177358,Low
15-07-2025,12:47:37,Clear,Poor,Morning,Medium,Other,Truck,Speeding,40.91542803,-74.04373784,Low
05-05-2025,18:21:46,Rain,Construction,Afternoon,Low,Side,Motorcycle,Distracted Driving,40.90381052,-73.81362141,Medium
17-08-2025,15:00:47,Rain,Moderate,Afternoon,Low,Rear-end,Car,Running Red Light,40.55492462,-73.86646673,Low
21-03-2025,14:15:13,Rain,Good,Afternoon,Medium,Head-on,Car,Weather,40.68457008,-74.05971149,Medium
11-04-2025,09:29:23,Clear,Good,Morning,Low,Rollover,Car,Weather,40.84395414,-73.73578201,Medium
18-07-2025,13:23:01,Clear,Good,Afternoon,High,Head-on,Car,Distracted Driving,40.71559859,-74.10606239,Medium
20-03-2025,19:43:03,Snow,Good,Evening,Low,Side,Car,Distracted Driving,40.72040546,-74.01100436,Medium
11-08-2025,14:53:20,Clear,Good,Afternoon,Jam,Rollover,Truck,Speeding,40.76637157,-74.14105637,Medium
16-03-2025,12:53:30,Clear,Good,Morning,Jam,Head-on,Car,Other,40.55526487,-73.85626378,Medium
02-06-2025,04:06:30,Clear,Construction,Night,Low,Head-on,Car,Other,40.62293764,-73.77660141,High
30-03-2025,18:03:36,Clear,Moderate,Afternoon,Low,Rear-end,Truck,Distracted Driving,40.71805166,-73.89792553,Low
06-06-2025,03:15:23,Clear,Good,Night,High,Rollover,Truck,Mechanical Failure,40.82374886,-73.79378069,High
16-06-2025,18:28:09,Rain,Good,Afternoon,High,Other,Car,Alcohol,40.63828418,-74.13536606,Medium
18-04-2025,18:36:08,Rain,Moderate,Afternoon,Low,Side,Bicycle,Speeding,40.78679601,-73.84612706,Low
05-02-2025,21:50:41,Snow,Moderate,Evening,Low,Rear-end,Truck,Distracted Driving,40.9095412,-74.09294855,Medium
07-03-2025,03:15:45,Fog,Good,Night,High,Other,Motorcycle,Running Red Light,40.70738352,-73.96816283,Medium
01-05-2025,04:39:38,Clear,Poor,Night,Low,Rear-end,Car,Speeding,40.75688605,-74.03019407,Medium
21-04-2025,15:05:56,Clear,Good,Afternoon,Low,Head-on,Car,Mechanical Failure,40.91567269,-74.05817352,Medium
29-05-2025,13:13:56,Clear,Poor,Afternoon,High,Head-on,Bicycle,Alcohol,40.61378557,-73.90680293,High
23-02-2025,22:43:49,Clear,Good,Evening,High,Side,Motorcycle,Mechanical Failure,40.73376207,-74.02938909,Medium
30-04-2025,07:58:00,Clear,Poor,Morning,High,Rollover,Bus,Mechanical Failure,40.81685489,-74.09159663,High
12-03-2025,13:31:36,Clear,Poor,Afternoon,Medium,Rollover,Motorcycle,Alcohol,40.73006757,-73.77635501,Medium
21-06-2025,17:32:48,Clear,Good,Afternoon,Jam,Rear-end,Car,Speeding,40.65257528,-73.95382333,Low
31-05-2025,10:39:38,Rain,Poor,Morning,Low,Head-on,Truck,Mechanical Failure,40.7147588,-74.11839764,High
13-06-2025,23:03:38,Clear,Moderate,Evening,Low,Side,Car,Alcohol,40.62770321,-74.01903056,Low
07-08-2025,08:42:15,Clear,Moderate,Morning,Medium,Side,Car,Distracted Driving,40.58042937,-73.88893561,Low
28-01-2025,22:46:42,Clear,Good,Evening,Medium,Rear-end,Car,Weather,40.72897153,-74.12688192,Low
22-04-2025,20:26:41,Clear,Good,Evening,Medium,Head-on,Motorcycle,Mechanical Failure,40.84683743,-73.93000159,Medium
08-01-2025,17:05:26,Clear,Moderate,Afternoon,Low,Head-on,Car,Other,40.60984326,-73.9389961,Medium
03-02-2025,02:14:04,Clear,Good,Night,Medium,Rollover,Car,Mechanical Failure,40.57735246,-74.05518889,Medium
29-06-2025,20:50:27,Clear,Good,Evening,Medium,Other,Car,Mechanical Failure,40.68461679,-74.00482737,Low
01-04-2025,17:48:50,Fog,Moderate,Afternoon,Medium,Rollover,Bicycle,Speeding,40.58947447,-73.78810134,Medium
23-06-2025,03:44:42,Clear,Good,Night,Medium,Side,Motorcycle,Running Red Light,40.84220555,-73.7644977,Low
12-04-2025,04:47:42,Snow,Moderate,Night,Low,Rollover,Truck,Other,40.7648336,-73.72900086,High
18-08-2025,00:56:42,Clear,Good,Night,High,Other,Truck,Running Red Light,40.89477313,-73.92173068,Medium
01-04-2025,00:45:48,Clear,Moderate,Night,Medium,Other,Pedestrian,Speeding,40.80992291,-74.09733795,Low
08-06-2025,14:43:00,Clear,Good,Afternoon,High,Head-on,Car,Running Red Light,40.82798274,-73.79814828,Medium
09-03-2025,12:13:21,Clear,Good,Morning,High,Head-on,Car,Mechanical Failure,40.79550211,-74.01705816,Medium
09-07-2025,23:23:26,Rain,Moderate,Evening,Medium,Other,Bicycle,Alcohol,40.88654986,-74.10001631,Medium
28-05-2025,07:45:00,Clear,Good,Morning,Low,Side,Car,Speeding,40.73769463,-74.02519908,Low
09-04-2025,22:25:00,Clear,Good,Evening,Low,Head-on,Bus,Mechanical Failure,40.85861396,-74.0165714,Medium
25-08-2025,21:29:59,Clear,Moderate,Evening,Low,Side,Bicycle,Speeding,40.89780981,-73.70243209,Low
25-01-2025,09:42:22,Clear,Moderate,Morning,Low,Head-on,Car,Speeding,40.877675,-73.72511091,Medium
22-06-2025,10:39:52,Fog,Good,Morning,Low,Head-on,Car,Speeding,40.82758894,-73.9432409,Medium
02-03-2025,19:30:24,Clear,Good,Evening,Medium,Rollover,Car,Speeding,40.70678926,-73.98242705,Medium
22-08-2025,21:43:43,Clear,Poor,Evening,Low,Rollover,Car,Distracted Driving,40.56573486,-73.94642833,High
17-07-2025,15:04:59,Rain,Good,Afternoon,Medium,Head-on,Motorcycle,Distracted Driving,40.55925782,-74.00849611,Medium
14-04-2025,12:57:30,Clear,Good,Morning,Low,Other,Car,Weather,40.90764451,-73.84619148,Low
08-06-2025,10:09:21,Snow,Good,Morning,Medium,Rollover,Car,Speeding,40.60011509,-74.09946017,Medium
01-08-2025,10:16:46,Snow,Good,Morning,Medium,Rollover,Car,Weather,40.80084548,-74.09871204,Medium
10-07-2025,12:37:55,Rain,Construction,Morning,High,Rollover,Car,Distracted Driving,40.64602363,-73.89895726,High
16-08-2025,12:53:26,Rain,Poor,Morning,Medium,Head-on,Truck,Distracted Driving,40.69520669,-73.81799635,High
10-05-2025,12:58:24,Clear,Good,Morning,High,Rear-end,Motorcycle,Running Red Light,40.64852716,-73.73576222,Low
21-01-2025,03:56:06,Clear,Good,Night,Medium,Other,Motorcycle,Speeding,40.86246126,-73.80977395,Low
30-04-2025,07:51:25,Clear,Moderate,Morning,Medium,Side,Bus,Speeding,40.60356398,-73.88777188,Low
22-06-2025,22:25:50,Clear,Moderate,Evening,Low,Head-on,Bicycle,Running Red Light,40.8556242,-73.80278389,Medium
12-03-2025,01:04:25,Clear,Good,Night,Low,Side,Car,Speeding,40.8009996,-73.72985745,Low
04-06-2025,07:07:13,Clear,Good,Morning,Medium,Rear-end,Car,Other,40.74311384,-74.11010712,Low
25-08-2025,06:53:03,Clear,Construction,Night,Low,Side,Car,Mechanical Failure,40.7086751,-73.70201025,Medium
31-05-2025,04:34:46,Rain,Moderate,Night,Low,Rollover,Truck,Alcohol,40.75299601,-74.14552968,High
18-02-2025,22:46:55,Clear,Good,Evening,Medium,Side,Pedestrian,Running Red Light,40.87277636,-73.92656417,Low
27-08-2025,15:52:35,Clear,Poor,Afternoon,High,Side,Motorcycle,Other,40.90858204,-74.08461472,Medium
10-06-2025,22:20:21,Clear,Moderate,Evening,Low,Rollover,Car,Distracted Driving,40.82778832,-73.73896287,Medium
02-05-2025,03:23:35,Fog,Good,Night,High,Rear-end,Motorcycle,Distracted Driving,40.74984179,-73.8633244,Medium
05-08-2025,03:25:17,Rain,Moderate,Night,Low,Other,Car,Speeding,40.60793326,-73.85094176,Medium
23-02-2025,22:27:41,Clear,Good,Evening,High,Other,Car,Weather,40.70690015,-74.08595059,Medium
06-02-2025,00:04:51,Rain,Good,Night,Low,Head-on,Car,Speeding,40.61701995,-74.07110932,High
09-02-2025,04:22:37,Rain,Moderate,Night,Medium,Rollover,Truck,Distracted Driving,40.74943187,-73.94844536,High
13-05-2025,09:20:59,Rain,Moderate,Morning,Medium,Rear-end,Car,Weather,40.68066424,-74.0073999,Low
23-04-2025,18:10:57,Rain,Good,Afternoon,Low,Side,Car,Distracted Driving,40.88955561,-74.04150365,Low
05-03-2025,02:04:12,Rain,Poor,Night,Low,Rollover,Truck,Speeding,40.55183394,-74.08427608,High
17-04-2025,02:55:24,Clear,Moderate,Night,High,Head-on,Motorcycle,Speeding,40.60348224,-73.91297197,High
17-05-2025,08:13:46,Clear,Good,Morning,Medium,Rear-end,Bus,Weather,40.7333836,-73.76044675,Low
25-01-2025,13:02:19,Clear,Poor,Afternoon,Medium,Rear-end,Motorcycle,Running Red Light,40.88914203,-73.86975705,Low
04-07-2025,10:01:21,Clear,Good,Morning,High,Rear-end,Truck,Speeding,40.70878091,-73.7222406,Low
11-07-2025,15:45:00,Clear,Good,Afternoon,Low,Head-on,Car,Speeding,40.83006426,-73.98430625,Medium
14-01-2025,23:12:31,Clear,Good,Evening,High,Side,Motorcycle,Distracted Driving,40.77266753,-73.70614451,Medium
19-08-2025,10:07:05,Rain,Moderate,Morning,Medium,Other,Car,Mechanical Failure,40.63662649,-73.76163358,Low
21-02-2025,17:29:13,Clear,Moderate,Afternoon,Medium,Rear-end,Car,Mechanical Failure,40.79325968,-74.08183635,Low
02-04-2025,14:11:30,Clear,Good,Afternoon,Medium,Rollover,Motorcycle,Mechanical Failure,40.71462994,-73.80070836,Medium
03-08-2025,02:33:46,Clear,Good,Night,Medium,Side,Car,Distracted Driving,40.75598944,-73.80701085,Low
10-06-2025,12:38:46,Clear,Moderate,Morning,Low,Rollover,Car,Distracted Driving,40.71808986,-73.98049732,Medium
28-06-2025,02:39:15,Rain,Good,Night,Low,Rollover,Car,Speeding,40.59269877,-73.70360908,High
17-01-2025,23:08:09,Clear,Good,Evening,Low,Rear-end,Truck,Speeding,40.70819681,-74.1146258,Low
13-08-2025,04:31:26,Clear,Moderate,Night,Low,Head-on,Car,Alcohol,40.6295548,-74.13716217,Medium
24-05-2025,07:43:48,Rain,Moderate,Morning,High,Side,Car,Distracted Driving,40.77443972,-73.9229224,Medium
19-06-2025,17:39:35,Rain,Moderate,Afternoon,Medium,Other,Car,Speeding,40.82822736,-73.71824968,Low
09-06-2025,10:27:16,Clear,Good,Morning,High,Rollover,Bus,Running Red Light,40.6660946,-74.00999232,Medium
12-08-2025,20:10:21,Rain,Good,Evening,High,Rear-end,Motorcycle,Weather,40.77637271,-73.94645383,Medium
15-03-2025,23:07:39,Rain,Good,Evening,Low,Other,Motorcycle,Speeding,40.6678744,-73.74623953,Medium
21-02-2025,01:17:34,Clear,Good,Night,High,Rear-end,Car,Speeding,40.70084784,-73.96425366,Medium
07-01-2025,05:04:04,Clear,Good,Night,Low,Rollover,Pedestrian,Alcohol,40.9154417,-74.03863156,Medium
22-06-2025,08:16:49,Clear,Good,Morning,Low,Rollover,Truck,Speeding,40.65642855,-74.04635858,Medium
18-04-2025,16:36:52,Rain,Moderate,Afternoon,Medium,Rollover,Car,Speeding,40.72471103,-73.73920318,Medium
23-01-2025,13:07:41,Snow,Good,Afternoon,Low,Other,Bicycle,Weather,40.60038323,-73.70299319,Low
04-07-2025,12:13:37,Rain,Good,Morning,Medium,Rollover,Car,Distracted Driving,40.60550143,-74.03845116,Medium
03-05-2025,06:13:34,Clear,Good,Night,Medium,Head-on,Car,Weather,40.79908606,-74.0844306,Medium
10-03-2025,22:07:58,Snow,Good,Evening,Low,Rear-end,Motorcycle,Weather,40.66255502,-73.93432469,Medium
28-02-2025,09:20:42,Rain,Good,Morning,High,Side,Pedestrian,Running Red Light,40.65837426,-74.0356084,Medium
20-03-2025,00:54:31,Clear,Good,Night,Low,Side,Motorcycle,Distracted Driving,40.6274661,-73.72472912,Low
08-03-2025,09:13:50,Clear,Good,Morning,Low,Rear-end,Car,Speeding,40.6782406,-74.05427951,Low
05-01-2025,21:01:20,Clear,Poor,Evening,Low,Other,Motorcycle,Alcohol,40.85058985,-74.13070038,Medium
05-02-2025,22:45:58,Clear,Good,Evening,Jam,Head-on,Pedestrian,Speeding,40.61589983,-73.9528214,High
07-01-2025,14:47:30,Clear,Good,Afternoon,Medium,Rollover,Truck,Distracted Driving,40.87308564,-73.92984807,Medium
31-05-2025,06:35:38,Clear,Good,Night,Low,Rear-end,Motorcycle,Speeding,40.9144558,-73.82431815,Low
25-02-2025,08:34:43,Clear,Moderate,Morning,Low,Head-on,Car,Running Red Light,40.65345478,-73.87983868,Medium
23-01-2025,14:48:29,Rain,Good,Afternoon,Low,Rollover,Car,Speeding,40.72799153,-73.97636741,Medium
26-01-2025,20:41:29,Clear,Good,Evening,Medium,Rear-end,Motorcycle,Speeding,40.83205467,-73.86913357,Low
21-08-2025,04:16:28,Rain,Poor,Night,High,Rollover,Motorcycle,Alcohol,40.57686995,-73.91002193,High
24-04-2025,20:41:35,Rain,Good,Evening,Medium,Other,Car,Distracted Driving,40.68015562,-73.76838638,Medium
27-05-2025,15:33:00,Rain,Good,Afternoon,Medium,Rollover,Bus,Distracted Driving,40.8898802,-73.81932133,Medium
20-06-2025,17:52:47,Clear,Good,Afternoon,Medium,Other,Car,Speeding,40.75287704,-74.1269209,Low
06-07-2025,22:21:05,Clear,Good,Evening,High,Head-on,Truck,Speeding,40.71026003,-73.74666805,High
24-08-2025,11:21:31,Clear,Good,Morning,Medium,Other,Car,Speeding,40.87860118,-74.04388379,Low
12-08-2025,12:36:50,Clear,Poor,Morning,Low,Rear-end,Pedestrian,Other,40.82956851,-74.03736096,Low
26-03-2025,22:50:38,Rain,Good,Evening,High,Rear-end,Car,Distracted Driving,40.67109223,-73.85658239,Medium
07-04-2025,18:42:15,Clear,Moderate,Afternoon,Medium,Rear-end,Truck,Mechanical Failure,40.61263698,-73.83994585,Low
11-05-2025,05:01:57,Clear,Good,Night,Medium,Other,Motorcycle,Running Red Light,40.87013109,-74.08197929,Low
09-06-2025,17:19:50,Rain,Construction,Afternoon,Medium,Rear-end,Car,Running Red Light,40.84181863,-73.70068676,Medium
01-03-2025,07:50:19,Clear,Moderate,Morning,High,Rear-end,Truck,Distracted Driving,40.6661938,-73.85465983,Low
01-02-2025,08:57:06,Clear,Good,Morning,High,Head-on,Pedestrian,Speeding,40.90494253,-73.73072582,Medium
28-07-2025,08:32:40,Fog,Moderate,Morning,Medium,Rear-end,Motorcycle,Other,40.70077573,-73.88384326,Low
25-08-2025,19:58:40,Clear,Construction,Evening,Medium,Other,Truck,Weather,40.91720445,-73.71167439,Medium
02-04-2025,21:53:58,Clear,Good,Evening,High,Rear-end,Car,Speeding,40.79639315,-73.93850233,Medium
07-05-2025,16:34:57,Snow,Moderate,Afternoon,Medium,Head-on,Truck,Distracted Driving,40.5986053,-73.85291534,Medium
07-05-2025,11:51:24,Fog,Poor,Morning,Low,Other,Car,Running Red Light,40.63273208,-73.73835102,Medium
21-06-2025,20:06:07,Rain,Good,Evening,High,Rear-end,Motorcycle,Distracted Driving,40.66110143,-73.93023184,Medium
22-04-2025,01:39:54,Clear,Good,Night,Low,Side,Car,Distracted Driving,40.59594224,-74.10561739,Low
09-08-2025,02:01:13,Rain,Moderate,Night,High,Side,Car,Speeding,40.6590602,-73.72263187,Medium
13-08-2025,16:45:38,Clear,Good,Afternoon,High,Other,Truck,Distracted Driving,40.5792338,-73.8073768,Low
11-08-2025,07:36:48,Clear,Good,Morning,High,Rollover,Bicycle,Speeding,40.86862721,-73.99516301,Medium
27-04-2025,20:12:05,Rain,Good,Evening,High,Rollover,Car,Mechanical Failure,40.68909164,-74.12236769,High
18-02-2025,20:30:38,Clear,Moderate,Evening,High,Rollover,Motorcycle,Speeding,40.78982236,-73.88743286,High
09-07-2025,12:30:16,Clear,Moderate,Morning,High,Other,Car,Weather,40.67680999,-73.93792684,Low
15-07-2025,15:10:54,Clear,Poor,Afternoon,Medium,Rollover,Motorcycle,Other,40.75726686,-73.87469912,Medium
29-05-2025,23:28:48,Snow,Poor,Evening,Low,Rear-end,Car,Speeding,40.55517495,-73.84670823,Medium
19-07-2025,04:10:29,Rain,Good,Night,Low,Other,Truck,Mechanical Failure,40.86533784,-74.01708266,Medium
02-03-2025,22:38:01,Clear,Good,Evening,High,Head-on,Bicycle,Mechanical Failure,40.91257596,-73.93236979,High
26-04-2025,22:17:38,Clear,Moderate,Evening,Low,Side,Car,Distracted Driving,40.89374588,-73.89275084,Low
03-03-2025,21:23:37,Clear,Good,Evening,Low,Rear-end,Truck,Mechanical Failure,40.81342922,-74.07261242,Low
11-03-2025,09:30:02,Clear,Moderate,Morning,Low,Other,Car,Mechanical Failure,40.81989054,-73.98135112,Low
